datetime,Flow_metersCubedPerSecond,Water_Temperature_celsius,Salinity_practicalSalinityUnits
1995-03-27,5.877294,3.2281752427419,0.5
1995-03-28,6.197699,3.14690248171488,0.5
1995-03-29,6.307938,2.97215207417806,0.5
1995-03-30,6.358877,2.8340474764506,0.5
1995-03-31,6.413419,2.88864533106486,0.5
1995-04-01,6.459991,2.92012532552083,0.5
1995-04-02,6.441431,3.01325782140096,0.5
1995-04-03,6.313075,3.07866470019023,0.5
1995-04-04,6.296893,3.27967484792074,0.5
1995-04-05,6.293571,2.72426994641622,0.5
1995-04-06,6.340773,2.58405693372091,0.5
1995-04-07,6.756138,2.81407912572225,0.5
1995-04-08,7.270833,2.93493191401164,0.5
1995-04-09,7.752269,3.11370873451233,0.5
1995-04-10,8.703177,3.04039033253988,0.5
1995-04-11,9.316911,2.86689805984497,0.5
1995-04-12,10.090099,3.03987757364909,0.5
1995-04-13,10.175117,3.08787767092387,0.5
1995-04-14,10.208166,3.32542785008748,0.5
1995-04-15,10.27952,3.58048876126607,0.5
1995-04-16,10.254923,3.79413938522339,0.5
1995-04-17,10.435025,4.18611160914103,0.5
1995-04-18,11.529014,4.61879332860311,0.5
1995-04-19,11.652567,4.77222363154093,0.5
1995-04-20,11.93015,5.03607336680094,0.5
1995-04-21,12.312738,5.11073954900106,0.5
1995-04-22,12.238265,5.28202390670776,0.5
1995-04-23,12.123136,5.56084362665812,0.5
1995-04-24,12.115409,5.86893653869629,0.5
1995-04-25,12.050383,5.95846255620321,0.5
1995-04-26,12.937397,6.1631719271342,0.5
1995-04-27,13.692827,6.29574219385783,0.5
1995-04-28,13.580338,6.19281387329102,0.5
1995-04-29,13.535607,6.55959463119507,0.5
1995-04-30,13.384758,6.67342440287272,0.5
1995-05-01,13.262476,6.95963668823242,0.1
1995-05-02,13.056029,7.09904400507609,0.1
1995-05-03,12.780725,7.35653575261434,0.1
1995-05-04,12.550214,7.8170116742452,0.1
1995-05-05,12.168914,8.13724644978841,0.1
1995-05-06,11.743459,8.36268011728922,0.1
1995-05-07,11.530192,8.9554131825765,0.1
1995-05-08,12.835648,9.31475289662679,0.1
1995-05-09,13.982372,8.56725915273031,0.1
1995-05-10,14.816457,8.72811381022135,0.1
1995-05-11,14.736399,8.8419672648112,0.1
1995-05-12,14.553882,9.37840016682943,0.1
1995-05-13,15.027377,10.0986293156942,0.1
1995-05-14,14.896195,9.99034309387207,0.1
1995-05-15,14.517536,10.3677746454875,0.1
1995-05-16,14.123875,11.0309190750122,0.1
1995-05-17,13.983381,11.7580016454061,0.1
1995-05-18,13.740854,12.0623950958252,0.1
1995-05-19,13.323414,12.2270329793294,0.1
1995-05-20,12.929263,12.6369667053223,0.1
1995-05-21,12.5461,12.7200749715169,0.1
1995-05-22,12.295501,12.8422222137451,0.1
1995-05-23,12.659411,13.1669569015503,0.1
1995-05-24,12.506573,13.2376419703166,0.1
1995-05-25,12.132331,13.4335873921712,0.1
1995-05-26,12.369441,13.905696551005,0.1
1995-05-27,13.210215,14.0004892349243,0.1
1995-05-28,14.033792,13.2155637741089,0.1
1995-05-29,13.924053,13.4876346588135,0.1
1995-05-30,13.55575,13.7121006647746,0.1
1995-05-31,13.16585,14.4880838394165,0.1
1995-06-01,12.986838,15.2411762873332,0.1
1995-06-02,12.909928,15.669579188029,0.1
1995-06-03,12.536147,16.1990906397502,0.1
1995-06-04,12.080572,16.7845446268717,0.1
1995-06-05,11.774521,18.1900367736816,0.1
1995-06-06,11.705717,18.9268067677816,0.1
1995-06-07,11.795203,19.1185111999512,0.1
1995-06-08,11.702919,19.6508630116781,0.1
1995-06-09,11.440516,17.7815682093302,0.1
1995-06-10,11.050309,17.7813517252604,0.1
1995-06-11,10.641185,17.8620688120524,0.1
1995-06-12,10.22396,18.0012264251709,0.1
1995-06-13,9.7728,18.1318842569987,0.1
1995-06-14,9.319433,18.555845896403,0.1
1995-06-15,8.888273,18.8772640228271,0.1
1995-06-16,8.478853,19.7999025980632,0.1
1995-06-17,8.125267,20.209534962972,0.1
1995-06-18,7.726003,20.9104894002279,0.1
1995-06-19,7.297364,21.9252808888753,0.1
1995-06-20,6.877254,22.4867216746012,0.1
1995-06-21,6.491176,22.9652716318766,0.1
1995-06-22,6.122048,24.2738024393717,0.1
1995-06-23,5.775494,24.7079703013102,0.1
1995-06-24,5.447643,24.9445114135742,0.1
1995-06-25,5.219162,25.2591412862142,0.1
1995-06-26,5.636228,26.0905329386393,0.1
1995-06-27,5.5614,25.5405248006185,0.1
1995-06-28,5.357075,25.363608678182,0.1
1995-06-29,5.268602,25.1998151143392,0.1
1995-06-30,5.008567,25.1470534006755,0.1
1995-07-01,4.744987,23.5931549072266,0.1
1995-07-02,4.450741,22.5410626729329,0.1
1995-07-03,4.232165,22.0248680114746,0.1
1995-07-04,4.892497,20.9487438201904,0.1
1995-07-05,5.268065,20.8422616322835,0.1
1995-07-06,5.184709,21.1337566375732,0.1
1995-07-07,5.021116,20.6621138254801,0.1
1995-07-08,4.992618,20.4964110056559,0.1
1995-07-09,4.971378,20.5435117085775,0.1
1995-07-10,4.678638,20.9413299560547,0.1
1995-07-11,4.382008,21.6143817901611,0.1
1995-07-12,4.09059,22.3454653422038,0.1
1995-07-13,3.816451,23.1476236979167,0.1
1995-07-14,3.53083,24.3975118001302,0.1
1995-07-15,3.492146,25.3660284678141,0.1
1995-07-16,3.627431,25.8325252532959,0.1
1995-07-17,3.380966,26.4306106567383,0.1
1995-07-18,3.334296,25.7335917154948,0.1
1995-07-19,3.299791,24.5326709747314,0.1
1995-07-20,3.207871,24.4169858296712,0.1
1995-07-21,2.961127,24.4435768127441,0.1
1995-07-22,3.327831,24.8383261362712,0.1
1995-07-23,3.331098,24.7626711527507,0.1
1995-07-24,3.192311,24.845417658488,0.1
1995-07-25,3.02803,25.2159487406413,0.1
1995-07-26,3.102136,25.5925006866455,0.1
1995-07-27,3.124426,25.684544245402,0.1
1995-07-28,3.021453,25.508659362793,0.1
1995-07-29,2.780488,25.7152271270752,0.1
1995-07-30,2.592211,25.5522473653158,0.1
1995-07-31,2.521516,25.8730481465658,0.1
1995-08-01,2.648864,26.1880060831706,0.1
1995-08-02,2.637955,25.7284774780273,0.1
1995-08-03,2.750792,25.36066309611,0.1
1995-08-04,2.687572,25.3731905619303,0.1
1995-08-05,2.571558,25.42209815979,0.1
1995-08-06,2.467861,25.6708062489827,0.1
1995-08-07,2.413147,26.1353378295898,0.1
1995-08-08,2.336526,25.9980080922445,0.1
1995-08-09,2.303519,25.5834509531657,0.1
1995-08-10,2.161283,25.7175203959147,0.1
1995-08-11,1.996894,26.0441525777181,0.1
1995-08-12,1.842392,26.1889241536458,0.1
1995-08-13,1.680368,26.7861862182617,0.1
1995-08-14,1.561406,27.1046663920085,0.1
1995-08-15,1.897147,27.4226086934408,0.1
1995-08-16,2.363417,26.8343887329102,0.1
1995-08-17,2.480402,26.4930661519368,0.1
1995-08-18,2.434499,26.485268274943,0.1
1995-08-19,2.618419,26.6804224650065,0.1
1995-08-20,2.636011,26.6428915659587,0.1
1995-08-21,2.533543,26.2241427103678,0.1
1995-08-22,2.429163,25.8345642089844,0.1
1995-08-23,2.325892,25.7294788360596,0.1
1995-08-24,2.295148,25.6465619405111,0.1
1995-08-25,2.235895,25.1882851918538,0.1
1995-08-26,2.118782,24.8643245697021,0.1
1995-08-27,2.084008,24.8948764801025,0.1
1995-08-28,2.558285,25.2878856658936,0.1
1995-08-29,2.692455,25.5096416473389,0.1
1995-08-30,2.590774,25.6639188130697,0.1
1995-08-31,2.487809,25.5079021453857,0.1
1995-09-01,2.371838,25.0649420420329,0.1
1995-09-02,2.256251,24.473357518514,0.1
1995-09-03,2.201601,23.9770812988281,0.1
1995-09-04,2.083436,23.7409915924072,0.1
1995-09-05,2.007009,23.7076613108317,0.1
1995-09-06,1.992038,23.8128210703532,0.1
1995-09-07,2.257572,23.6801420847575,0.1
1995-09-08,2.121126,22.6936957041423,0.1
1995-09-09,2.02511,21.8527647654216,0.1
1995-09-10,1.954938,21.4033978780111,0.1
1995-09-11,1.850677,21.1031195322673,0.1
1995-09-12,1.856541,20.7770913441976,0.1
1995-09-13,1.690607,20.4161173502604,0.1
1995-09-14,1.575425,20.4405218760173,0.1
1995-09-15,1.493256,20.0417277018229,0.1
1995-09-16,1.613781,19.7106291453044,0.1
1995-09-17,1.531991,19.6894048055013,0.1
1995-09-18,1.502616,19.3389155069987,0.1
1995-09-19,2.054201,19.0151437123617,0.1
1995-09-20,2.201249,18.6296774546305,0.1
1995-09-21,2.227065,18.2242673238118,0.1
1995-09-22,2.129421,17.8622722625732,0.1
1995-09-23,2.042857,16.8266410827637,0.1
1995-09-24,1.982163,16.5814059575399,0.1
1995-09-25,1.920497,16.2824039459229,0.1
1995-09-26,1.818358,16.284862836202,0.1
1995-09-27,1.687416,16.1932703653971,0.1
1995-09-28,1.562931,16.2846476236979,0.1
1995-09-29,1.53928,16.2728811899821,0.1
1995-09-30,1.68429,16.1552702585856,0.1
1995-10-01,1.777146,16.3848857879639,0.1
1995-10-02,1.715906,16.3865817387899,0.1
1995-10-03,1.699939,16.3593591054281,0.1
1995-10-04,1.624644,16.4204651514689,0.1
1995-10-05,2.08921,16.2874542872111,0.1
1995-10-06,3.400363,15.8657595316569,0.1
1995-10-07,3.564921,15.6789054870605,0.1
1995-10-08,3.618448,15.4537366231283,0.1
1995-10-09,3.641973,15.3651119867961,0.1
1995-10-10,3.576162,15.3408479690552,0.1
1995-10-11,3.504981,15.2297919591268,0.1
1995-10-12,3.402546,15.2180576324463,0.1
1995-10-13,3.315853,15.3367983500163,0.1
1995-10-14,3.345814,15.354310353597,0.1
1995-10-15,3.285087,14.8083063761393,0.1
1995-10-16,3.231045,14.273076693217,0.1
1995-10-17,3.144837,13.8870410919189,0.1
1995-10-18,3.104061,13.6813799540202,0.1
1995-10-19,3.292298,13.6000947952271,0.1
1995-10-20,3.489864,13.6270163853963,0.1
1995-10-21,3.539058,13.2790416081746,0.1
1995-10-22,3.612251,12.720277150472,0.1
1995-10-23,3.83361,12.4293018976847,0.1
1995-10-24,3.897137,12.3234084447225,0.1
1995-10-25,3.818461,11.9144900639852,0.1
1995-10-26,3.885283,11.5903536478678,0.1
1995-10-27,4.836996,11.4955282211304,0.1
1995-10-28,5.083541,11.4185940424601,0.1
1995-10-29,5.118999,11.2413409550985,0.1
1995-10-30,5.173338,10.9988629023234,0.1
1995-10-31,5.519669,10.7703097661336,0.1
1995-11-01,6.785981,10.5148229598999,0.1
1995-11-02,7.506095,10.3964821497599,0.1
1995-11-03,7.783058,10.046236038208,0.1
1995-11-04,7.973325,9.38820679982503,0.1
1995-11-05,8.120989,8.80540498097738,0.1
1995-11-06,8.149409,8.29495509465536,0.1
1995-11-07,8.099943,7.98348871866862,0.1
1995-11-08,8.160466,7.59832684199015,0.1
1995-11-09,8.261237,7.07596270243327,0.1
1995-11-10,8.790319,6.66899299621582,0.1
1995-11-11,8.931618,6.43208885192871,0.1
1995-11-12,8.93929,5.8442128499349,0.1
1995-11-13,8.902204,5.47099240620931,0.1
1995-11-14,8.852553,5.20997873942057,0.1
1995-11-15,8.791157,4.87594326337179,0.1
1995-11-16,8.716525,4.62061874071757,0.1
1995-11-17,8.641189,4.46438105901082,0.1
1995-11-18,8.542882,4.29291709264119,0.1
1995-11-19,8.459445,4.12231016159058,0.1
1995-11-20,8.329761,3.99825747807821,0.1
1995-11-21,8.206471,3.86773165067037,0.1
1995-11-22,8.085254,3.55986499786377,0.1
1995-11-23,7.953584,3.2164804538091,0.1
1995-11-24,7.817239,2.8490283091863,0.1
1995-11-25,7.66763,2.52740891774495,0.1
1995-11-26,7.619855,2.45871551831563,0.1
1995-11-27,8.456288,2.42224168777466,0.1
1995-11-28,8.33609,2.40315194924672,0.1
1995-11-29,8.205677,2.16321207582951,0.1
1995-11-30,8.021477,1.95853522295753,0.1
1995-12-01,7.970085,2.05277053763469,0.5
1995-12-02,7.814127,1.98212671279907,0.5
1995-12-03,7.7912,2.00002153714498,0.5
1995-12-04,7.697419,1.92128761609395,0.5
1995-12-05,7.583129,1.82999037175129,0.5
1995-12-06,7.467468,1.73982409139474,0.5
1995-12-07,7.382023,1.52336513996124,0.5
1995-12-08,7.362912,1.37601149082184,0.5
1995-12-09,7.265751,1.34733850384752,0.5
1995-12-10,7.154359,1.22511054480371,0.5
1995-12-11,7.116158,1.08447048688928,0.5
1995-12-12,7.101343,1.11191270686686,0.5
1995-12-13,7.055124,1.09111397670737,0.5
1995-12-14,6.98658,1.10360299891909,0.5
1995-12-15,6.83992,1.11772951297462,0.5
1995-12-16,6.701652,1.13053122038643,0.5
1995-12-17,6.565464,1.12629327178001,0.5
1995-12-18,6.43904,1.13212974617879,0.5
1995-12-19,6.309857,1.13008745387197,0.5
1995-12-20,6.18715,1.13795175155004,0.5
1995-12-21,6.066879,1.14376577114065,0.5
1995-12-22,5.955846,1.1565109193325,0.5
1995-12-23,5.848755,1.14165208364526,0.5
1995-12-24,5.738674,1.1378535553813,0.5
1995-12-25,5.632437,1.14927188741664,0.5
1995-12-26,5.537189,1.12742298096418,0.5
1995-12-27,5.432293,1.11803061825534,0.5
1995-12-28,5.328736,1.11653852586945,0.5
1995-12-29,5.237834,1.12414355203509,0.5
1995-12-30,5.245376,1.1257384493947,0.5
1995-12-31,5.1789,1.13202957063913,0.5
1996-01-01,5.077277,1.13362218129138,0.5
1996-01-02,4.975519,1.12956678432723,0.5
1996-01-03,4.883565,1.15014763921499,0.5
1996-01-04,4.800754,1.14571664854884,0.5
1996-01-05,4.7159,1.1466842306157,0.5
1996-01-06,4.636564,1.15283539394538,0.5
1996-01-07,4.565858,1.16423880433043,0.5
1996-01-08,4.490528,1.18924816946189,0.5
1996-01-09,4.414151,1.195189366738,0.5
1996-01-10,4.472619,1.19914095352093,0.5
1996-01-11,4.451718,1.20690586169561,0.5
1996-01-12,4.353444,1.20786279812455,0.5
1996-01-13,4.264087,1.22378633047144,0.5
1996-01-14,4.177729,1.23722955087821,0.5
1996-01-15,4.103055,1.25958405435085,0.5
1996-01-16,4.069222,1.27460577587287,0.5
1996-01-17,4.087884,1.28178983926773,0.5
1996-01-18,4.724682,1.28230046977599,0.5
1996-01-19,5.070568,1.2722103279084,0.5
1996-01-20,5.182088,1.28679229008655,0.5
1996-01-21,5.245964,1.27487333118916,0.5
1996-01-22,5.368602,1.28804181019465,0.5
1996-01-23,5.643932,1.30240244045854,0.5
1996-01-24,5.702574,1.29644053305189,0.5
1996-01-25,5.991519,1.30844003582994,0.5
1996-01-26,6.453513,1.29390498250723,0.5
1996-01-27,6.27203,1.29587506502867,0.5
1996-01-28,6.228581,1.31044549991687,0.5
1996-01-29,6.182374,1.32123005141815,0.5
1996-01-30,6.131674,1.31842392434676,0.5
1996-01-31,6.08724,1.3346508666873,0.5
1996-02-01,6.042937,1.36576368908087,0.5
1996-02-02,6.005782,1.38420966764291,0.5
1996-02-03,5.967579,1.41545903186003,0.5
1996-02-04,5.922781,1.42839186390241,0.5
1996-02-05,5.869908,1.43035909036795,0.5
1996-02-06,5.810627,1.43713515500228,0.5
1996-02-07,5.738769,1.44118636846542,0.5
1996-02-08,5.656035,1.44940113027891,0.5
1996-02-09,5.598798,1.45552881558736,0.5
1996-02-10,5.505708,1.46183193723361,0.5
1996-02-11,5.509008,1.47370538115501,0.5
1996-02-12,5.456605,1.47571327785651,0.5
1996-02-13,5.412409,1.49914791931709,0.5
1996-02-14,5.398503,1.50973318020503,0.5
1996-02-15,5.391989,1.51396393279235,0.5
1996-02-16,5.320757,1.50657577936848,0.5
1996-02-17,5.259934,1.53529947499434,0.5
1996-02-18,5.192708,1.5547697643439,0.5
1996-02-19,5.082208,1.58279401312272,0.5
1996-02-20,4.971792,1.60971925159295,0.5
1996-02-21,5.06552,1.63162733117739,0.5
1996-02-22,5.004374,1.65882237752279,0.5
1996-02-23,4.87897,1.69152310490608,0.5
1996-02-24,5.106213,1.72720353802045,0.5
1996-02-25,5.428301,1.76196453968684,0.5
1996-02-26,5.719551,1.80564343929291,0.5
1996-02-27,5.946179,1.8478596508503,0.5
1996-02-28,6.193125,1.89308339357376,0.5
1996-02-29,6.303943,1.76716333130995,0.5
1996-03-01,6.372694,1.66441496213277,0.5
1996-03-02,6.434945,1.77138069768747,0.5
1996-03-03,6.488228,1.82362366467714,0.5
1996-03-04,6.542454,1.87870845695337,0.5
1996-03-05,6.673792,1.89723883072535,0.5
1996-03-06,6.754466,1.90263376136621,0.5
1996-03-07,6.76123,1.92225726445516,0.5
1996-03-08,6.781544,1.95392056802909,0.5
1996-03-09,6.771495,1.98177968462308,0.5
1996-03-10,6.717977,2.03453375895818,0.5
1996-03-11,6.663716,2.08358484009902,0.5
1996-03-12,6.627786,2.10276457667351,0.5
1996-03-13,6.517453,2.1394137442112,0.5
1996-03-14,6.424892,2.23075613379478,0.5
1996-03-15,6.325166,2.33137375116348,0.5
1996-03-16,6.271028,2.42655448118846,0.5
1996-03-17,6.246153,2.50625805060069,0.5
1996-03-18,6.185853,2.55248141288757,0.5
1996-03-19,6.126791,2.60716978708903,0.5
1996-03-20,6.038023,2.63384962081909,0.5
1996-03-21,5.95314,2.64318482081095,0.5
1996-03-22,5.82768,2.6228897968928,0.5
1996-03-23,5.861675,2.65232078234355,0.5
1996-03-24,5.966577,2.66188404957453,0.5
1996-03-25,6.09876,2.71928276618322,0.5
1996-03-26,6.061341,2.75024676322937,0.5
1996-03-27,5.990723,2.62185196081797,0.5
1996-03-28,5.917123,2.53019695232312,0.5
1996-03-29,5.823353,2.65210002660751,0.5
1996-03-30,5.775721,2.74922809998194,0.5
1996-03-31,5.707859,2.81134613355001,0.5
1996-04-01,5.610294,2.93317153056463,0.5
1996-04-02,5.508343,3.01155535380046,0.5
1996-04-03,5.391956,3.10213416814804,0.5
1996-04-04,5.449612,3.23715353012085,0.5
1996-04-05,5.353349,3.26684093475342,0.5
1996-04-06,5.3686,3.25552117824554,0.5
1996-04-07,5.294974,3.28975653648376,0.5
1996-04-08,5.18544,3.33271435896556,0.5
1996-04-09,5.058676,3.42675058046977,0.5
1996-04-10,4.882894,3.54613820711772,0.5
1996-04-11,4.686603,3.29889667034149,0.5
1996-04-12,4.587272,3.56965919335683,0.5
1996-04-13,4.484176,3.73863935470581,0.5
1996-04-14,4.504076,3.93197679519653,0.5
1996-04-15,4.735675,4.24605941772461,0.5
1996-04-16,4.658419,3.6160794099172,0.5
1996-04-17,4.54548,3.70112880071004,0.5
1996-04-18,4.486576,3.96447610855103,0.5
1996-04-19,4.673046,4.55175677935282,0.5
1996-04-20,5.083296,5.12984840075175,0.5
1996-04-21,4.947041,5.21397240956624,0.5
1996-04-22,4.896256,5.53677336374919,0.5
1996-04-23,4.817235,5.64299933115641,0.5
1996-04-24,4.700686,5.89135773976644,0.5
1996-04-25,4.64061,6.26765902837117,0.5
1996-04-26,4.585885,6.10887797673543,0.5
1996-04-27,4.449428,5.89115746815999,0.5
1996-04-28,4.492782,6.16433890660604,0.5
1996-04-29,5.217582,6.15379683176676,0.5
1996-04-30,5.345901,5.90641609827677,0.5
1996-05-01,5.278664,5.87774435679118,0.1
1996-05-02,5.147316,6.06184864044189,0.1
1996-05-03,5.071081,6.44408845901489,0.1
1996-05-04,5.048677,7.18467330932617,0.1
1996-05-05,5.052353,7.59131447474162,0.1
1996-05-06,4.993028,7.55911699930827,0.1
1996-05-07,4.957668,7.63330904642741,0.1
1996-05-08,5.202926,7.98597383499146,0.1
1996-05-09,5.79186,8.4132981300354,0.1
1996-05-10,6.770091,8.86396185557047,0.1
1996-05-11,6.914973,8.88312021891276,0.1
1996-05-12,6.924896,8.76274585723877,0.1
1996-05-13,6.889763,8.94645977020264,0.1
1996-05-14,7.138749,9.17875544230143,0.1
1996-05-15,7.314558,9.0549144744873,0.1
1996-05-16,7.249797,9.3913942972819,0.1
1996-05-17,7.0789,10.4159421920776,0.1
1996-05-18,6.846428,11.2893034617106,0.1
1996-05-19,6.78577,12.9526621500651,0.1
1996-05-20,7.251432,14.2361850738525,0.1
1996-05-21,7.115616,14.6905453999837,0.1
1996-05-22,6.960162,14.8988275527954,0.1
1996-05-23,7.286732,15.2735815048218,0.1
1996-05-24,7.317402,14.617166519165,0.1
1996-05-25,7.359774,13.1835994720459,0.1
1996-05-26,7.354762,12.7453934351603,0.1
1996-05-27,7.513867,12.5096804300944,0.1
1996-05-28,8.121446,12.0595350265503,0.1
1996-05-29,7.815395,11.7269728978475,0.1
1996-05-30,7.489911,12.0476067860921,0.1
1996-05-31,7.445027,12.4714851379395,0.1
1996-06-01,8.16501,12.9992742538452,0.1
1996-06-02,8.625355,13.319406191508,0.1
1996-06-03,8.60374,14.1461226145426,0.1
1996-06-04,8.656007,14.6097911198934,0.1
1996-06-05,8.791809,14.5382801691691,0.1
1996-06-06,10.643531,14.7892831166585,0.1
1996-06-07,12.552571,15.4470354715983,0.1
1996-06-08,13.072312,15.2859452565511,0.1
1996-06-09,13.503838,15.2162469228109,0.1
1996-06-10,13.76227,15.444535891215,0.1
1996-06-11,13.778512,16.1469469070435,0.1
1996-06-12,13.580782,16.6774559020996,0.1
1996-06-13,13.239387,17.3963464101156,0.1
1996-06-14,12.887085,19.3806088765462,0.1
1996-06-15,12.555795,19.9205099741618,0.1
1996-06-16,14.707557,20.2204958597819,0.1
1996-06-17,23.365619,20.2450828552246,0.1
1996-06-18,27.834185,20.737621307373,0.1
1996-06-19,29.93125,20.4937381744385,0.1
1996-06-20,30.658636,20.4530111948649,0.1
1996-06-21,30.987731,20.9330444335938,0.1
1996-06-22,31.173879,21.4095827738444,0.1
1996-06-23,31.490051,21.6877676645915,0.1
1996-06-24,30.946606,21.215628306071,0.1
1996-06-25,30.179176,21.0877857208252,0.1
1996-06-26,29.313413,21.0373350779216,0.1
1996-06-27,28.306936,21.4900881449382,0.1
1996-06-28,27.232988,21.9835529327393,0.1
1996-06-29,26.758695,22.4068857828776,0.1
1996-06-30,26.179403,23.074031829834,0.1
1996-07-01,25.123134,23.6283238728841,0.1
1996-07-02,24.517794,23.6031036376953,0.1
1996-07-03,23.36118,23.6737174987793,0.1
1996-07-04,22.211007,23.5105870564779,0.1
1996-07-05,21.043839,23.1823272705078,0.1
1996-07-06,20.025118,23.508762995402,0.1
1996-07-07,19.081041,23.4109992980957,0.1
1996-07-08,18.302504,23.6346009572347,0.1
1996-07-09,17.618361,22.8272838592529,0.1
1996-07-10,16.765437,22.13321240743,0.1
1996-07-11,16.125981,21.9345595041911,0.1
1996-07-12,16.006869,21.4404265085856,0.1
1996-07-13,15.384328,21.4330298105876,0.1
1996-07-14,14.72709,21.7381153106689,0.1
1996-07-15,14.059194,22.0495840708415,0.1
1996-07-16,13.239343,22.1223322550456,0.1
1996-07-17,13.547805,22.5729592641195,0.1
1996-07-18,16.876319,22.6997776031494,0.1
1996-07-19,16.681529,23.7409884134928,0.1
1996-07-20,16.149597,23.9328829447428,0.1
1996-07-21,15.757079,23.1912199656169,0.1
1996-07-22,15.492946,23.0205529530843,0.1
1996-07-23,15.120391,23.0389054616292,0.1
1996-07-24,14.704832,23.0095380147298,0.1
1996-07-25,14.150573,22.8453229268392,0.1
1996-07-26,13.496244,22.5744959513346,0.1
1996-07-27,12.965632,22.750919342041,0.1
1996-07-28,12.77305,22.8170693715413,0.1
1996-07-29,12.522234,23.1038379669189,0.1
1996-07-30,12.020821,23.1913948059082,0.1
1996-07-31,11.613951,22.883259455363,0.1
1996-08-01,11.138018,22.4622681935628,0.1
1996-08-02,10.683276,22.5359668731689,0.1
